ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
412,22,20052.22729490149,0.07539160365273084,1,1033,9417,4863,13247
413,41,38635.1967007143,0.04499846854389451,1,89,6837,2140,8888
414,50,33315.81547387482,0.009205009461517269,1,463,15199,1679,16415
415,51,20790.194217386765,0.12047488392799093,0,28,0,0,-28
416,20,21016.020537759683,0.13609291011586114,1,976,6402,1575,7001
417,37,72886.42376425296,0.5193537920360372,0,51,0,0,-51
418,26,23249.119730576058,0.09094067983051203,1,415,14448,1517,15550
419,21,63472.588369502126,0.20449771655397347,1,345,42769,3566,45990
420,19,23904.71722609321,0.16220940445689166,1,204,5966,1488,7250
421,52,21592.254731702953,0.09048618322368641,1,593,14835,4433,18675
422,26,25383.641947551783,0.03051710721175576,1,281,7023,2972,9714
423,27,21032.114765588434,0.15173418553074838,1,727,5904,1443,6620
424,47,28945.857292640685,0.04423362049405976,1,190,9253,1548,10611
425,49,21928.206083310208,0.2163375667941067,0,23,0,0,-23
426,36,31678.940583951833,0.31800955534158093,0,33,0,0,-33
427,45,23276.202438785192,0.020155412337892968,1,260,6850,2205,8795
428,54,24387.404043702747,0.059511568124783344,0,20,0,0,-20
429,32,27629.40875886125,0.03661532455126065,1,554,9072,2591,11109
430,24,35131.879114585056,0.14164839690870085,0,40,0,0,-40
431,27,39345.17271399942,0.03207162833423748,0,56,0,0,-56
432,32,36314.759024291954,0.06886812545948445,0,106,0,0,-106
433,23,26610.117035067207,0.1294918045188337,0,157,0,0,-157
434,41,46501.532367156186,0.21520875361910324,0,96,0,0,-96
435,46,20903.789090619455,0.10195530872706632,1,558,5540,1627,6609
436,47,42786.369335613934,0.17478796459576262,1,156,5373,1472,6689
437,55,27263.889521544726,0.1324681511346423,1,1539,15510,2173,16144
438,25,25814.751725116723,0.22829434971658255,1,1189,5860,1496,6167
439,48,31826.858517586435,0.0047226854886667875,1,1115,20352,1718,20955
440,50,27062.678911582447,0.03278522841183423,0,62,0,0,-62
441,29,23355.241175375515,0.1377866615740294,0,43,0,0,-43
442,26,36579.87434742969,0.10587994770921987,1,315,5842,2026,7553
443,65,38909.08724721413,0.008837167139999248,1,475,6217,2287,8029
444,26,27122.76171621085,0.0325664569268679,1,795,5980,1675,6860
445,60,20302.697136592007,0.01960588396673996,1,194,6650,1489,7945
446,53,23698.644044227578,0.028823908212373437,1,421,5624,1649,6852
447,49,24054.883541112762,0.03614561193211864,1,1519,9425,1649,9555
448,26,28837.706690018553,0.2868493109173259,1,1374,15586,1520,15732
449,42,20146.25114937861,0.057001910417992616,1,35,5872,1505,7342
450,26,38024.038298120744,0.034009694306609585,1,212,11234,1670,12692
451,51,41391.44404660052,0.04860490870100563,1,330,6998,1600,8268
452,64,39508.79413295552,0.004310809812434765,1,485,11153,2156,12824
453,65,20555.54332858495,0.0044291237432269445,1,199,18906,1491,20198
454,23,30610.27109061068,0.04869004208790464,1,479,8660,2124,10305
455,20,31383.569433690678,0.04980603909827537,0,42,0,0,-42
456,20,35451.607575803406,0.2020944649708096,1,1705,5910,2025,6230
457,32,27478.232156109632,0.03789034373537283,1,246,10748,1618,12120
458,19,20474.774910819775,0.11400054373977242,1,268,13121,3349,16202
459,30,41692.11027077112,0.018013869564246304,1,130,5506,1712,7088
460,30,26242.28888135154,0.09435237193483573,1,1477,9734,1726,9983
461,23,24957.2008787429,0.06933883108828694,1,704,18267,2394,19957
462,45,34762.714696185,0.10804145404258308,0,37,0,0,-37
463,27,23438.312102534273,0.13475156305658162,1,655,6174,1760,7279
464,71,23553.242034327555,0.004857672933251121,0,1,0,0,-1
465,46,20079.079256797613,0.08477186912770847,1,262,10004,2587,12329
466,21,28703.682275879462,0.09931527187609017,1,109,16572,1662,18125
467,18,51812.719261002814,0.02928695931007451,1,854,8832,1475,9453
468,51,21223.627864459402,0.1262565504967692,1,353,14603,1845,16095
469,39,20488.94804313802,0.3262723571955653,1,1032,5875,2398,7241
470,68,34493.32553210228,0.3658109961905152,0,33,0,0,-33
471,20,20099.84168544432,0.002985152137820403,1,371,9992,2040,11661
472,31,22333.712492853836,0.11964979662014157,1,398,9331,2342,11275
473,21,21633.083712887463,0.04428157990767217,1,358,6067,1508,7217
474,73,23105.721476456798,0.16104373433952712,0,24,0,0,-24
475,23,20695.58877293883,0.06948669381583383,0,127,0,0,-127
476,70,35252.239339242755,0.00024026743022091077,0,53,0,0,-53
477,55,20638.11302466327,0.08428626173747594,1,607,7020,6037,12450
478,56,65217.56481878426,0.08547555829201849,1,503,9264,3070,11831
479,40,21909.533501152328,0.1929193919313739,1,132,7750,1698,9316
480,28,36021.6958849484,0.26608876178777907,1,739,6544,2133,7938
481,41,23583.9615841571,0.025457627454172942,1,794,8262,2937,10405
482,20,28485.700229389065,0.04497004772111362,0,68,0,0,-68
483,35,20023.04361997088,0.1999219247856358,1,67,5380,3607,8920
484,34,28959.431674546966,0.029791908268128244,1,43,8791,1802,10550
485,28,21533.803701547655,0.01897061011372584,1,1236,6244,1978,6986
486,26,25508.808523726606,0.08875379607659423,1,54,10267,3510,13723
487,75,22725.777564643824,0.25764553879788843,0,3,0,0,-3
488,19,25542.103848839157,0.12273799512943054,1,425,18039,2364,19978
489,65,29240.41526071743,0.4604343037932618,0,95,0,0,-95
490,58,66148.13760262563,0.12889835022342708,0,29,0,0,-29
491,19,34205.14619282669,0.03297672384596535,1,423,6137,1594,7308
492,44,24137.990073378365,0.0592695975371328,0,101,0,0,-101
493,22,20525.97899598325,0.1838868832392305,1,357,6759,1835,8237
494,19,22664.277259070834,0.2502166080643704,1,261,5446,1579,6764
495,66,33312.3806931869,0.008141939460292598,1,60,5874,2174,7988
496,70,20924.069468825102,0.029138359191805165,0,196,0,0,-196
497,46,73561.89146151379,0.19793967893281947,1,334,7478,1466,8610
498,63,21096.269243565646,0.010754475502379013,1,1050,5267,1711,5928
499,44,40332.10852323004,0.07708791319138751,1,239,9822,1670,11253
500,28,28946.2500879487,0.2669243125842286,1,498,7810,1795,9107
501,74,48535.129698581375,0.01619759808463117,1,953,10394,1487,10928
502,72,21973.58719504063,0.18830136751994545,1,99,5403,1628,6932
503,44,24287.586404289446,0.004573446535004841,1,1192,6284,1523,6615
504,31,24427.59168514571,0.14757091581126927,0,62,0,0,-62
505,56,25650.962304533845,0.14262866245045483,1,776,9395,1645,10264
506,38,43811.64760118477,0.288396879111929,1,381,10388,1459,11466
507,37,20968.918382698954,0.05852958907128165,0,149,0,0,-149
508,30,24317.615570560414,0.044706011150115674,1,592,5578,1751,6737
509,53,28932.616324542323,0.38213974064911804,0,14,0,0,-14
510,56,22988.52692914493,0.05817447044143255,0,54,0,0,-54
511,58,28139.138516728148,0.007689329211962401,1,135,8497,2681,11043
512,21,36771.68493729989,0.04964129985002845,1,576,16314,1655,17393
513,24,51588.53499729278,0.10288099765516043,1,1038,5382,1534,5878
514,29,22089.70519113689,0.02930281877362565,1,1101,10646,1444,10989
515,63,25417.966853808593,0.012579708544028987,1,156,11901,2030,13775
516,27,29568.564479435903,0.010676634691141511,1,561,9558,1785,10782
517,18,33169.31374555068,0.17585934996504538,1,1484,5776,2263,6555
518,42,20507.369162767074,0.07464359949761132,0,3,0,0,-3
519,63,62079.14309891906,0.056609582667412436,1,526,8765,1841,10080
520,69,37855.39967130771,0.18630289257375296,1,842,5385,2459,7002
521,19,24378.256127668832,0.3577676347840818,0,28,0,0,-28
522,38,21737.020273849696,0.21880202319352204,0,112,0,0,-112
523,21,20061.60584851024,0.017009285871673552,1,515,9280,1457,10222
524,22,32089.368289468897,0.0008459709828560149,1,98,7903,1684,9489
525,20,22034.15910418487,0.2078157983448904,0,3,0,0,-3
526,69,45378.951208290455,0.36276910128069095,1,663,5679,1610,6626
527,18,37150.82707290884,0.039431028010396475,1,1072,8441,1987,9356
528,23,23518.17946954624,0.017378941936979593,1,110,14549,2788,17227
529,54,25440.323229831578,0.12358829625885451,1,93,6693,1471,8071
530,53,31439.897626638565,0.22281229944785252,1,1657,7745,1586,7674
531,18,23407.15389446097,0.3721989567443425,0,45,0,0,-45
532,23,23193.672395191872,0.07291831956815825,1,1360,15093,1674,15407
533,31,23293.07983445142,0.20241352343419589,0,55,0,0,-55
534,39,23271.701836785214,0.3289974893398036,1,744,16643,2350,18249
535,65,21110.861449705648,0.17921855779053428,1,252,5898,3652,9298
536,42,27586.842474117468,0.0505354041548159,1,71,9496,4101,13526
537,39,53950.54470639945,0.04437897968951612,0,34,0,0,-34
538,35,20549.38896548165,0.14046471478639708,1,112,7020,1554,8462
539,40,22096.188256331265,0.08301723857414457,0,7,0,0,-7
540,22,25593.734140435838,0.12824708200967216,1,105,8590,1522,10007
541,23,28832.717972857157,0.08458397572279137,1,268,6513,1614,7859
542,49,22815.309630422908,0.42228867123600905,0,18,0,0,-18
543,29,22178.53997747081,0.042392397475490624,0,110,0,0,-110
544,70,20280.447858775886,0.16425964314622657,0,36,0,0,-36
545,62,21297.502777059133,0.038379862563924914,1,858,5898,1646,6686
546,45,44786.73892014216,0.3406322747909732,0,52,0,0,-52
547,57,32362.381493252964,0.023581773679984475,1,4653,7797,1661,4805
548,41,30444.545743278337,0.12061775803472395,0,69,0,0,-69
549,45,22349.318674612074,0.07564014684851013,1,254,8668,2137,10551
550,30,20208.23649229293,0.06681645679755398,1,205,7972,1527,9294
551,61,22819.840637687626,0.14913661459714134,1,363,12314,3780,15731
552,59,21502.94787956442,0.04608807114012118,0,26,0,0,-26
553,40,23706.201529305472,0.26093313692094233,0,82,0,0,-82
554,36,21320.107803621722,0.30619696316785244,1,365,7255,1510,8400
555,24,25908.834919950943,0.01242156091410505,1,398,9871,4390,13863
556,19,34925.50919025131,0.05265955063025672,1,255,12869,1524,14138
557,39,23852.72074771356,0.07759584347080381,1,775,6164,1879,7268
558,72,39244.804540550664,0.008764426192189315,1,205,12675,4203,16673
559,20,22452.48246816276,0.11840707657779849,1,422,8052,1866,9496
560,43,22233.241182391586,0.10581141310244292,1,422,12449,2274,14301
561,30,35527.053372959825,0.022839989341685803,1,83,6847,1525,8289
562,65,21129.16915903781,0.0057634017181300125,1,633,7308,1507,8182
563,55,31243.541229946586,0.023078969728412283,1,1068,11688,1523,12143
564,29,21436.463279028016,0.296791351109524,1,229,6604,1557,7932
565,31,20171.695489398586,0.0975655709125322,0,69,0,0,-69
566,53,35571.80246288106,0.1895125751843343,1,251,5525,2955,8229
567,29,22288.58897215664,0.4830876502758241,1,13,9455,1842,11284
568,72,21755.384181154768,0.1354245562760023,1,2091,6120,1802,5831
569,68,38413.59904028273,0.09166238321922875,1,25,6941,2510,9426
570,18,29832.831645479684,0.2957612917517521,1,349,11846,1922,13419
571,46,20155.14238395765,0.07425040898376725,1,310,5447,3343,8480
572,55,35331.48792702884,0.034386110774625625,1,1428,7033,1951,7556
573,22,21143.637237952415,0.0892023785561196,0,21,0,0,-21
574,20,42380.522163333444,0.037073873957575894,1,45,5861,2208,8024
575,72,22297.812380291703,0.002137308953472854,1,1072,13555,1451,13934
576,31,22845.41261560962,0.14450723663910392,1,4628,919778,2764,917914
577,36,31205.178094965035,0.043258923575864805,1,298,33393,1555,34650
578,29,24814.99107229927,0.05162342638601281,1,633,9691,1912,10970
579,27,178550.6769648683,0.004211072721259537,1,290,6242,1796,7748
580,48,20105.81856138268,0.1852304814609637,0,21,0,0,-21
581,55,60003.24334231247,0.03124070860980966,1,385,7967,1596,9178
582,33,21594.865319077497,0.04352433637433375,0,111,0,0,-111
583,43,34094.450897447605,0.006835352297709927,1,886,6581,1549,7244
584,34,26361.943344686933,0.13642234316679264,0,33,0,0,-33
585,75,27756.648254891257,0.11542922958761657,1,2965,5556,1605,4196
586,29,20558.54479569359,0.05493814109727042,1,163,8156,2065,10058
587,21,24858.379620504624,0.020836013369660417,1,129,12283,2071,14225
588,34,26382.30212530123,0.04521542827485745,0,5,0,0,-5
589,54,22892.339053056254,0.23164942722472867,1,338,6147,2052,7861
590,46,26428.896896724153,0.05563139622808684,1,114,79894,2161,81941
591,45,25269.0334158352,0.08302234552221747,1,180,35352,2178,37350
592,19,24852.634467244334,0.09584049698226627,1,239,10210,1494,11465
593,26,28088.58944607765,0.057249064489374196,1,1242,7245,2185,8188
594,43,20258.023879021213,0.0740224565522012,0,7,0,0,-7
595,33,28516.112411804428,0.13283427015272234,1,638,8509,2089,9960
596,38,32065.807224566826,0.07357761507360511,1,280,18676,1910,20306
597,69,62429.71791281775,0.026894667672956223,1,249,5529,2008,7288
598,29,26817.009308219487,0.05110503433363321,0,69,0,0,-69
599,34,21939.602802152727,0.1935675762908636,1,481,5672,1481,6672
600,35,25898.384276637757,0.14625223630033107,1,229,7528,1449,8748
601,70,26004.63302316774,0.14852973992639476,1,329,7392,1473,8536
602,38,33795.9039387938,0.028777514376690606,1,98,7035,1449,8386
603,24,21701.407187022178,0.16240818289408082,0,78,0,0,-78
604,47,28468.491908188233,0.24366666973696963,0,3,0,0,-3
605,25,40823.82402723154,0.045990105512931194,0,7,0,0,-7
606,41,22981.572010789085,0.09088636809204514,1,180,6488,6453,12761
607,24,25604.376490774583,0.08699283158406484,0,65,0,0,-65
608,67,23126.197627840054,0.023322839771603304,1,57,5740,3119,8802
609,40,24493.289313062578,0.47579171268222203,1,335,7839,1460,8964
610,69,25131.260851606326,0.010287018072088878,1,202,8145,1707,9650
611,26,72832.1216604125,0.04982504623470627,1,210,10260,1510,11560
612,28,22943.237111667055,0.21740126953288424,1,95,8057,1452,9414
613,44,20311.35665904451,0.003933315180299513,0,9,0,0,-9
614,21,54517.0980736029,0.13318559454266096,1,852,5372,1509,6029
615,18,26358.123139009138,0.12782935198804588,0,38,0,0,-38
616,74,29235.83119939509,0.053082933023203945,0,12,0,0,-12
617,54,20897.62749366032,0.2750215171443881,1,476,6285,2070,7879
618,25,29175.724267853147,0.06917727154663152,1,121,6087,1634,7600
619,22,20686.229292583408,0.19719746456350368,1,446,18015,2473,20042
620,38,20066.537227425073,0.05248149133012841,1,464,24541,2008,26085
621,19,34220.238660603376,0.5012155660698208,1,431,15455,1598,16622
622,26,45660.58770102991,0.4075129540761199,0,82,0,0,-82
623,39,23057.953249584836,0.1329990432626169,1,427,6088,1756,7417
624,34,30622.530307214067,0.39439287097677633,0,23,0,0,-23
625,69,23780.640022841813,0.17508333281509142,1,579,6571,1648,7640
626,26,22287.359839319717,0.16927060354292078,1,126,10021,2299,12194
627,45,21446.14956257123,0.22717603819300794,0,88,0,0,-88
628,56,23708.03372167766,0.002669595476305203,0,6,0,0,-6
629,43,27130.686859559166,0.3172466203544127,1,342,7064,3855,10577
630,42,22523.296532032356,0.0058029133775249165,1,380,8157,2566,10343
631,26,24259.5076580742,0.0253649315585473,0,12,0,0,-12
632,52,90903.51571766411,0.008279084212897279,1,915,22168,1468,22721
633,65,22441.239519269857,0.06537612873560705,1,356,28126,1474,29244
634,23,59642.4918918884,0.057594432397311615,1,544,10693,1534,11683
635,22,21570.71302813059,0.05306999239698807,0,81,0,0,-81
636,63,22096.74649811173,0.09507960910389743,1,229,8015,1511,9297
637,55,30202.555958048866,0.002241058942274886,1,239,6624,1987,8372
638,18,23199.65031429651,0.03659801771222937,1,450,7900,1606,9056
639,25,23166.969119214566,0.3318955591331121,1,474,12883,1524,13933
640,45,28643.419933023783,0.051783585236479864,1,341,8116,2888,10663
641,41,28035.796100566582,0.07183578625102259,1,130,8066,2666,10602
642,30,23398.98564631058,0.16745127191610404,1,343,6033,2451,8141
643,69,34152.07740374608,0.14750018995948577,0,44,0,0,-44
644,19,21438.868849230315,0.016147560527436853,1,474,7399,2464,9389
645,41,31008.62751054121,0.013431704108366117,1,571,9665,1638,10732
646,51,25658.22191518896,0.08324074420882775,0,68,0,0,-68
647,18,46056.4313673441,0.11789512899876108,1,507,9562,1677,10732
648,73,20761.99482560806,0.23926361032825602,1,3462,6421,1825,4784
649,31,48871.86738910492,0.016773937894249996,1,398,10746,1720,12068
650,53,24804.04544859655,0.08862737423497408,1,3579,11677,1440,9538
651,32,28609.34474149982,0.12684716181020797,1,1663,8541,1526,8404
652,39,28520.23852339741,0.22073464268355944,0,43,0,0,-43
653,18,26195.974331483038,0.014153520636387243,1,1222,10583,2704,12065
654,50,23842.226784996878,0.0023590761506471825,1,343,6012,1776,7445
655,34,20852.784514303778,0.1467132386415506,1,233,8513,1771,10051
656,44,20519.703700502152,0.16911252420860567,1,186,6206,1813,7833
657,31,24708.394822761256,0.11927095744200797,1,1294,6402,1872,6980
658,35,20070.338075687592,0.24302376689509922,1,1246,9804,1515,10073
659,75,21660.10266437764,0.031222079993527222,0,2,0,0,-2
660,29,38810.126490934425,0.3643074894567396,1,304,5444,4370,9510
661,19,24434.619826126676,0.07111437031383747,1,652,15646,2946,17940
662,52,20350.350681633663,0.024571667396402794,1,214,8782,1746,10314
663,24,21627.73045018991,0.1684158983735716,0,1,0,0,-1
664,40,49184.3370038294,0.1856387433022955,0,64,0,0,-64
665,24,27731.78649093999,0.047038715179999135,1,161,5479,1709,7027
666,44,51213.46273511032,0.057618575439384555,0,11,0,0,-11
667,61,21996.761355982573,0.4037590664239479,0,27,0,0,-27
668,32,20951.482258393353,0.05365707609451968,1,180,8410,1636,9866
669,31,22485.784136901788,0.01809757548673285,1,1640,37514,1465,37339
670,26,22232.728169514183,0.08970711990013125,1,329,5786,2007,7464
671,20,22087.617731665756,0.03084734513632662,1,55,10207,1843,11995
672,28,49122.09752806839,0.500784342932728,0,3,0,0,-3
673,66,25425.202507553615,0.12915332626797454,1,506,13710,1533,14737
674,72,20320.44434099643,0.4391842782806331,1,246,6050,5238,11042
675,47,20056.047874648088,0.010290122487418623,1,500,5341,1596,6437
676,27,23647.522401086917,0.046800891322172876,1,1,6312,1499,7810
677,22,47884.25155641823,0.11133971851555564,1,1197,5993,1957,6753
678,18,22000.54364460033,0.10006294055423182,1,654,5247,1673,6266
679,39,30143.334467560482,0.048053506875648265,0,17,0,0,-17
680,25,26054.01921566053,0.05647861537877508,1,597,8176,1467,9046
681,29,20321.830374986268,0.05251468764657724,0,21,0,0,-21
682,54,25111.710539041545,0.020887143328810146,1,744,5430,7332,12018
683,60,33319.52978451021,0.14434766251976874,1,1125,6039,6794,11708
684,40,26314.4176970556,0.07887112258058587,1,321,7857,1802,9338
685,51,22239.044338890573,0.013501623371177825,1,8,10899,1576,12467
686,18,30428.427531129386,0.07142090744623093,1,1195,5385,1527,5717
687,28,23983.41929301475,0.035319387595430934,1,625,7990,1452,8817
688,29,28243.883104371896,0.34095766438083247,1,57,18662,1510,20115
