ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
3991,1,1,158,1693,1535
3992,0,0,37,0,-37
3993,0,0,43,0,-43
3994,1,1,223,1534,1311
3995,1,0,1,0,-1
3996,0,0,0,0,0
3997,1,1,102,1251,1149
3998,1,1,556,1393,837
3999,1,1,602,1594,992
4000,1,1,635,1266,631
4001,0,0,28,0,-28
4002,1,1,335,1649,1314
4003,1,0,48,0,-48
4004,1,1,520,2293,1773
4005,1,0,32,0,-32
4006,1,1,78,2670,2592
4007,1,0,94,0,-94
4008,0,0,28,0,-28
4009,0,0,19,0,-19
4010,1,0,1,0,-1
4011,0,0,39,0,-39
4012,1,0,6,0,-6
4013,1,0,217,0,-217
4014,0,0,98,0,-98
4015,1,1,1301,1366,65
4016,0,0,53,0,-53
4017,1,0,36,0,-36
4018,0,0,103,0,-103
4019,1,1,416,1247,831
4020,1,0,82,0,-82
4021,1,0,18,0,-18
4022,0,0,2,0,-2
4023,1,1,241,1290,1049
4024,1,1,622,1474,852
4025,0,0,17,0,-17
4026,1,1,1926,2086,160
4027,1,1,1307,1689,382
4028,1,1,101,1237,1136
4029,0,0,118,0,-118
4030,0,0,112,0,-112
4031,1,1,126,1936,1810
4032,1,1,275,1417,1142
4033,1,0,64,0,-64
4034,0,0,3,0,-3
4035,0,0,10,0,-10
4036,1,1,97,1725,1628
4037,1,1,789,1268,479
4038,1,0,168,0,-168
4039,1,0,24,0,-24
4040,1,0,42,0,-42
4041,1,1,297,1323,1026
4042,0,0,110,0,-110
4043,0,0,56,0,-56
4044,1,0,37,0,-37
4045,0,0,3,0,-3
4046,1,0,105,0,-105
4047,0,0,96,0,-96
4048,0,0,116,0,-116
4049,0,0,28,0,-28
4050,1,1,661,1413,752
4051,1,0,5,0,-5
4052,1,0,109,0,-109
4053,1,0,6,0,-6
4054,1,0,17,0,-17
4055,1,1,568,1628,1060
4056,0,0,3,0,-3
4057,0,0,5,0,-5
4058,1,0,20,0,-20
4059,1,0,75,0,-75
4060,0,0,20,0,-20
4061,1,1,446,1481,1035
4062,0,0,24,0,-24
4063,1,0,25,0,-25
4064,1,0,86,0,-86
4065,1,1,395,1457,1062
4066,1,1,1259,1702,443
4067,1,1,219,3568,3349
4068,1,1,1703,1490,-213
4069,1,1,191,2036,1845
4070,1,1,551,1415,864
4071,1,1,294,2382,2088
4072,1,1,406,1375,969
4073,1,0,7,0,-7
4074,1,1,70,2188,2118
4075,1,0,115,0,-115
4076,0,0,12,0,-12
4077,1,1,1158,1618,460
4078,1,0,50,0,-50
4079,0,0,57,0,-57
4080,0,0,23,0,-23
4081,1,1,801,1666,865
4082,1,1,290,1382,1092
4083,1,0,47,0,-47
4084,1,0,12,0,-12
4085,1,1,425,1430,1005
4086,1,1,101,1524,1423
4087,0,0,17,0,-17
4088,1,1,216,2126,1910
4089,0,0,2,0,-2
4090,1,1,398,1451,1053
4091,1,0,12,0,-12
4092,1,0,39,0,-39
4093,1,1,1530,1507,-23
4094,1,1,2513,1507,-1006
4095,0,0,78,0,-78
4096,0,0,172,0,-172
4097,1,0,42,0,-42
4098,0,0,77,0,-77
4099,0,0,19,0,-19
4100,0,0,103,0,-103
4101,0,0,13,0,-13
4102,0,0,59,0,-59
4103,1,1,196,1517,1321
4104,0,0,70,0,-70
4105,1,1,63,2294,2231
4106,1,0,83,0,-83
4107,1,1,903,2472,1569
4108,0,0,156,0,-156
4109,1,0,0,0,0
4110,0,0,16,0,-16
4111,0,0,24,0,-24
4112,1,1,478,1341,863
4113,1,1,1137,1408,271
4114,0,0,49,0,-49
4115,0,0,39,0,-39
4116,1,0,86,0,-86
4117,0,0,44,0,-44
4118,0,0,30,0,-30
4119,1,1,132,1590,1458
4120,0,0,16,0,-16
4121,1,0,9,0,-9
4122,1,0,26,0,-26
4123,1,0,59,0,-59
4124,1,0,104,0,-104
4125,1,0,55,0,-55
4126,0,0,25,0,-25
4127,0,0,7,0,-7
4128,1,1,221,2273,2052
4129,0,0,26,0,-26
4130,0,0,2,0,-2
4131,0,0,66,0,-66
4132,0,0,155,0,-155
4133,0,0,10,0,-10
4134,0,0,1,0,-1
4135,0,0,7,0,-7
4136,1,1,498,2369,1871
4137,1,1,147,1520,1373
4138,1,0,81,0,-81
4139,0,0,0,0,0
4140,0,0,82,0,-82
4141,1,0,175,0,-175
4142,1,1,81,1427,1346
4143,1,1,1281,1247,-34
4144,1,0,75,0,-75
4145,1,0,121,0,-121
4146,0,0,59,0,-59
4147,0,0,3,0,-3
4148,1,1,1626,1939,313
4149,1,1,193,1724,1531
4150,0,0,44,0,-44
4151,1,0,226,0,-226
4152,0,0,75,0,-75
4153,1,0,1,0,-1
4154,1,1,666,1375,709
4155,1,0,8,0,-8
4156,0,0,99,0,-99
4157,1,0,16,0,-16
4158,0,0,20,0,-20
4159,1,0,117,0,-117
4160,1,1,242,1728,1486
4161,1,1,84,1381,1297
4162,0,0,9,0,-9
4163,1,1,531,1289,758
4164,0,0,178,0,-178
4165,0,0,100,0,-100
4166,1,0,45,0,-45
4167,0,0,49,0,-49
4168,0,0,35,0,-35
4169,1,0,107,0,-107
4170,0,0,14,0,-14
4171,0,0,54,0,-54
4172,1,1,261,1919,1658
4173,1,0,19,0,-19
4174,1,0,61,0,-61
4175,0,0,82,0,-82
4176,1,1,152,1285,1133
4177,1,0,29,0,-29
4178,1,1,60,3482,3422
4179,0,0,22,0,-22
4180,1,1,2735,1239,-1496
4181,1,1,1646,1476,-170
4182,1,1,1352,1467,115
4183,1,0,13,0,-13
4184,0,0,25,0,-25
4185,0,0,118,0,-118
4186,1,1,317,3054,2737
4187,1,0,15,0,-15
4188,1,0,4,0,-4
4189,0,0,164,0,-164
4190,1,1,1126,1379,253
4191,1,1,261,1515,1254
4192,1,1,631,1398,767
4193,0,0,128,0,-128
4194,1,1,344,1313,969
4195,0,0,26,0,-26
4196,1,0,44,0,-44
4197,1,1,410,1313,903
4198,1,0,9,0,-9
4199,1,1,747,1392,645
4200,1,0,81,0,-81
4201,1,1,1530,1299,-231
4202,0,0,95,0,-95
4203,1,1,1734,1398,-336
4204,1,1,293,1311,1018
4205,0,0,43,0,-43
4206,1,1,449,1291,842
4207,0,0,17,0,-17
4208,1,1,601,1283,682
4209,1,1,207,1235,1028
4210,1,0,7,0,-7
4211,0,0,8,0,-8
4212,0,0,3,0,-3
4213,1,1,757,1309,552
4214,1,0,22,0,-22
4215,0,0,98,0,-98
4216,1,1,793,1865,1072
4217,0,0,35,0,-35
4218,1,0,108,0,-108
4219,0,0,9,0,-9
4220,1,1,972,1692,720
4221,0,0,84,0,-84
4222,1,0,3,0,-3
4223,0,0,33,0,-33
4224,1,0,93,0,-93
4225,0,0,29,0,-29
4226,1,0,43,0,-43
4227,1,1,375,1508,1133
4228,0,0,91,0,-91
4229,1,0,30,0,-30
4230,1,1,955,1951,996
4231,0,0,133,0,-133
4232,0,0,74,0,-74
4233,1,1,579,1729,1150
4234,1,0,36,0,-36
4235,1,1,815,1243,428
4236,1,0,98,0,-98
4237,1,1,1045,1305,260
4238,1,1,277,1741,1464
4239,1,0,13,0,-13
4240,1,1,1265,2646,1381
4241,1,0,66,0,-66
4242,1,1,1035,1527,492
4243,0,0,103,0,-103
4244,0,0,60,0,-60
4245,0,0,7,0,-7
4246,1,1,80,1250,1170
4247,0,0,3,0,-3
4248,0,0,39,0,-39
4249,1,1,1104,1338,234
4250,1,1,397,1504,1107
4251,0,0,47,0,-47
4252,1,1,612,1318,706
4253,1,0,1,0,-1
4254,0,0,34,0,-34
4255,1,1,911,1295,384
4256,0,0,32,0,-32
4257,0,0,3,0,-3
4258,1,0,84,0,-84
4259,1,1,283,1798,1515
4260,1,0,74,0,-74
4261,0,0,7,0,-7
4262,1,1,48,1776,1728
4263,1,1,399,1253,854
4264,1,1,174,1735,1561
4265,0,0,35,0,-35
4266,0,0,26,0,-26
4267,1,0,96,0,-96
4268,1,0,107,0,-107
4269,0,0,16,0,-16
4270,1,1,48,1493,1445
4271,0,0,72,0,-72
4272,1,1,208,2172,1964
4273,1,0,1,0,-1
4274,0,0,8,0,-8
4275,0,0,60,0,-60
4276,0,0,14,0,-14
4277,1,1,32,1524,1492
4278,0,0,18,0,-18
4279,0,0,48,0,-48
4280,0,0,33,0,-33
4281,1,0,31,0,-31
4282,1,0,28,0,-28
4283,0,0,24,0,-24
4284,1,1,1185,1523,338
4285,0,0,50,0,-50
4286,1,1,312,1518,1206
4287,1,0,57,0,-57
4288,0,0,17,0,-17
4289,1,0,7,0,-7
4290,1,1,326,1236,910
4291,1,1,715,1266,551
4292,0,0,26,0,-26
4293,0,0,21,0,-21
4294,1,1,31,1297,1266
4295,1,0,13,0,-13
4296,0,0,7,0,-7
4297,1,1,1275,1534,259
4298,0,0,2,0,-2
4299,0,0,23,0,-23
4300,0,0,4,0,-4
4301,1,0,125,0,-125
4302,1,1,617,1358,741
4303,0,0,20,0,-20
4304,1,0,60,0,-60
4305,1,0,11,0,-11
4306,1,0,12,0,-12
4307,0,0,6,0,-6
4308,1,1,416,3110,2694
4309,0,0,35,0,-35
4310,1,0,30,0,-30
4311,1,0,1,0,-1
4312,1,1,543,1671,1128
4313,0,0,106,0,-106
4314,1,1,163,1985,1822
4315,0,0,72,0,-72
4316,1,0,8,0,-8
4317,1,0,158,0,-158
4318,1,1,520,1416,896
4319,1,0,117,0,-117
4320,1,1,247,1821,1574
4321,1,0,30,0,-30
4322,1,1,468,1236,768
4323,1,0,78,0,-78
4324,1,1,1217,1292,75
4325,0,0,26,0,-26
4326,0,0,4,0,-4
4327,1,1,238,1282,1044
4328,1,0,57,0,-57
4329,1,0,86,0,-86
4330,1,0,71,0,-71
4331,1,0,79,0,-79
4332,1,0,75,0,-75
4333,0,0,13,0,-13
4334,1,0,51,0,-51
4335,1,0,18,0,-18
4336,0,0,20,0,-20
4337,1,0,9,0,-9
4338,0,0,54,0,-54
4339,1,0,13,0,-13
4340,1,0,129,0,-129
4341,1,0,35,0,-35
4342,0,0,35,0,-35
4343,0,0,17,0,-17
4344,0,0,49,0,-49
4345,0,0,171,0,-171
4346,1,1,98,1514,1416
4347,1,1,370,1407,1037
4348,0,0,6,0,-6
4349,0,0,64,0,-64
4350,1,1,621,1257,636
4351,1,1,791,1600,809
4352,0,0,224,0,-224
4353,1,1,402,1512,1110
4354,0,0,23,0,-23
4355,1,1,662,1523,861
4356,1,1,56,1717,1661
4357,1,1,106,3210,3104
4358,0,0,14,0,-14
4359,0,0,101,0,-101
4360,1,0,17,0,-17
4361,0,0,9,0,-9
4362,1,0,11,0,-11
4363,1,0,22,0,-22
4364,1,1,114,1364,1250
4365,1,0,4,0,-4
4366,0,0,144,0,-144
4367,1,0,59,0,-59
4368,1,0,190,0,-190
4369,1,0,84,0,-84
4370,1,0,69,0,-69
4371,1,0,35,0,-35
4372,1,0,13,0,-13
4373,0,0,74,0,-74
4374,1,1,228,3018,2790
4375,1,1,227,1932,1705
4376,0,0,30,0,-30
4377,0,0,59,0,-59
4378,1,0,225,0,-225
4379,0,0,2,0,-2
4380,0,0,110,0,-110
4381,1,1,713,1355,642
4382,0,0,86,0,-86
4383,1,1,106,1356,1250
4384,1,1,1247,1358,111
4385,1,1,165,1633,1468
4386,1,1,28,1737,1709
4387,1,0,9,0,-9
4388,0,0,41,0,-41
4389,1,0,81,0,-81
4390,1,1,48,1527,1479
4391,1,1,592,1253,661
4392,1,1,140,1721,1581
4393,0,0,11,0,-11
4394,1,0,5,0,-5
4395,0,0,63,0,-63
4396,0,0,216,0,-216
4397,1,1,182,1277,1095
4398,0,0,67,0,-67
4399,0,0,32,0,-32
4400,1,0,19,0,-19
4401,1,1,561,1770,1209
4402,1,1,312,1236,924
4403,1,1,154,1693,1539
4404,1,0,108,0,-108
4405,1,0,110,0,-110
4406,0,0,61,0,-61
4407,0,0,1,0,-1
4408,1,1,947,1354,407
4409,1,0,30,0,-30
4410,0,0,86,0,-86
4411,0,0,1,0,-1
4412,0,0,67,0,-67
4413,0,0,16,0,-16
4414,0,0,26,0,-26
4415,1,1,303,2874,2571
4416,0,0,106,0,-106
4417,1,1,104,2137,2033
4418,1,0,68,0,-68
4419,0,0,64,0,-64
4420,1,0,45,0,-45
4421,1,0,21,0,-21
4422,1,1,300,2296,1996
4423,1,1,328,1470,1142
4424,1,1,212,1488,1276
4425,0,0,20,0,-20
4426,0,0,31,0,-31
4427,0,0,34,0,-34
4428,0,0,53,0,-53
4429,1,1,74,1266,1192
4430,1,1,420,1256,836
4431,1,1,209,1391,1182
4432,0,0,18,0,-18
4433,1,1,148,1610,1462
4434,0,0,76,0,-76
4435,0,0,83,0,-83
4436,0,0,9,0,-9
4437,0,0,31,0,-31
4438,0,0,11,0,-11
4439,1,1,1420,1755,335
4440,1,1,172,1241,1069
4441,0,0,18,0,-18
4442,0,0,11,0,-11
4443,0,0,20,0,-20
4444,0,0,37,0,-37
4445,0,0,88,0,-88
4446,1,1,1552,1657,105
4447,1,0,6,0,-6
4448,0,0,83,0,-83
4449,1,1,87,4800,4713
4450,1,1,54,1585,1531
4451,1,1,649,1689,1040
4452,1,1,1031,1444,413
4453,1,1,1010,1885,875
4454,0,0,12,0,-12
4455,0,0,6,0,-6
4456,1,0,45,0,-45
4457,0,0,78,0,-78
4458,1,0,7,0,-7
4459,1,0,60,0,-60
4460,1,0,43,0,-43
4461,1,1,514,1311,797
4462,1,1,559,1690,1131
4463,0,0,40,0,-40
4464,1,1,163,1306,1143
4465,1,0,6,0,-6
4466,1,0,4,0,-4
4467,1,1,1532,1399,-133
4468,1,0,71,0,-71
4469,0,0,76,0,-76
4470,1,1,102,1459,1357
4471,0,0,138,0,-138
4472,1,1,333,2824,2491
4473,1,0,8,0,-8
4474,0,0,30,0,-30
4475,0,0,23,0,-23
4476,0,0,79,0,-79
4477,1,1,712,1480,768
4478,0,0,15,0,-15
4479,1,1,297,1359,1062
4480,1,0,46,0,-46
4481,1,0,7,0,-7
4482,1,1,928,1386,458
4483,0,0,44,0,-44
4484,0,0,70,0,-70
4485,1,0,5,0,-5
4486,0,0,2,0,-2
4487,0,0,17,0,-17
4488,1,1,478,1617,1139
4489,0,0,103,0,-103
4490,1,1,592,1264,672
4491,0,0,8,0,-8
4492,0,0,8,0,-8
4493,1,1,133,1299,1166
4494,0,0,46,0,-46
4495,0,0,19,0,-19
4496,1,0,28,0,-28
4497,0,0,32,0,-32
4498,1,1,334,3405,3071
4499,1,0,14,0,-14
4500,1,0,13,0,-13
4501,0,0,15,0,-15
4502,1,1,475,1616,1141
4503,1,0,46,0,-46
4504,1,1,421,1484,1063
4505,0,0,39,0,-39
4506,1,1,543,1453,910
4507,0,0,16,0,-16
4508,0,0,9,0,-9
4509,0,0,30,0,-30
4510,1,1,364,1631,1267
4511,1,0,81,0,-81
4512,0,0,3,0,-3
4513,0,0,12,0,-12
4514,1,0,69,0,-69
4515,1,0,158,0,-158
4516,0,0,21,0,-21
4517,1,0,44,0,-44
4518,1,0,34,0,-34
4519,1,0,8,0,-8
4520,1,1,242,1615,1373
4521,0,0,190,0,-190
4522,0,0,40,0,-40
4523,1,1,287,1317,1030
4524,0,0,166,0,-166
4525,0,0,20,0,-20
4526,0,0,59,0,-59
4527,1,0,15,0,-15
4528,1,1,514,1250,736
4529,1,0,58,0,-58
4530,0,0,2,0,-2
4531,0,0,2,0,-2
4532,1,0,32,0,-32
4533,1,0,29,0,-29
4534,1,0,36,0,-36
4535,1,0,24,0,-24
4536,0,0,25,0,-25
4537,0,0,7,0,-7
4538,1,1,470,1508,1038
4539,1,0,191,0,-191
4540,1,1,554,3339,2785
4541,1,0,83,0,-83
4542,0,0,14,0,-14
4543,1,0,115,0,-115
4544,1,1,513,1881,1368
4545,0,0,33,0,-33
4546,1,1,1263,1370,107
4547,0,0,2,0,-2
4548,1,0,94,0,-94
4549,0,0,241,0,-241
4550,1,0,13,0,-13
4551,0,0,8,0,-8
4552,0,0,13,0,-13
4553,0,0,25,0,-25
4554,0,0,10,0,-10
4555,1,0,0,0,0
4556,1,1,631,1368,737
4557,1,1,512,1384,872
4558,1,0,24,0,-24
4559,1,1,1152,1334,182
4560,1,1,256,1450,1194
4561,1,1,458,1747,1289
4562,0,0,16,0,-16
4563,0,0,16,0,-16
4564,1,0,66,0,-66
4565,1,0,69,0,-69
4566,1,1,360,1402,1042
4567,1,1,41,3210,3169
4568,0,0,204,0,-204
4569,1,0,6,0,-6
4570,0,0,43,0,-43
4571,0,0,8,0,-8
4572,1,1,12,1425,1413
4573,1,1,373,1752,1379
4574,0,0,23,0,-23
4575,1,1,461,2553,2092
4576,1,1,578,6383,5805
4577,0,0,15,0,-15
4578,0,0,13,0,-13
4579,1,1,1391,1361,-30
4580,0,0,2,0,-2
4581,1,1,27,1354,1327
4582,0,0,120,0,-120
4583,1,1,1098,1984,886
4584,1,0,29,0,-29
4585,1,1,212,1292,1080
4586,1,0,36,0,-36
4587,1,1,496,2060,1564
4588,1,0,13,0,-13
4589,0,0,14,0,-14
4590,0,0,83,0,-83
4591,0,0,47,0,-47
4592,1,0,48,0,-48
4593,1,0,100,0,-100
4594,1,0,1,0,-1
4595,0,0,22,0,-22
4596,0,0,4,0,-4
4597,1,1,204,1262,1058
4598,1,1,776,1507,731
4599,0,0,207,0,-207
4600,0,0,21,0,-21
4601,1,1,124,1246,1122
4602,0,0,136,0,-136
4603,0,0,39,0,-39
4604,1,1,797,2098,1301
4605,0,0,2,0,-2
4606,1,0,46,0,-46
4607,1,1,733,1240,507
4608,1,1,61,1624,1563
4609,0,0,17,0,-17
4610,1,1,550,1331,781
4611,1,0,10,0,-10
4612,0,0,13,0,-13
4613,0,0,28,0,-28
4614,1,1,785,1271,486
4615,1,1,1306,2074,768
4616,0,0,6,0,-6
4617,1,0,71,0,-71
4618,0,0,40,0,-40
4619,0,0,5,0,-5
4620,0,0,111,0,-111
4621,1,0,76,0,-76
4622,1,1,292,1844,1552
4623,1,0,7,0,-7
4624,0,0,18,0,-18
4625,0,0,30,0,-30
4626,0,0,23,0,-23
4627,1,0,27,0,-27
4628,1,0,2,0,-2
4629,1,1,518,1592,1074
4630,1,1,56,1446,1390
4631,0,0,0,0,0
4632,1,1,381,1767,1386
4633,0,0,475,0,-475
4634,0,0,150,0,-150
4635,1,1,659,1302,643
4636,0,0,36,0,-36
4637,1,0,91,0,-91
4638,0,0,303,0,-303
4639,1,1,1114,1356,242
4640,1,0,20,0,-20
4641,0,0,3,0,-3
4642,0,0,58,0,-58
4643,0,0,11,0,-11
4644,1,0,50,0,-50
4645,0,0,45,0,-45
4646,1,1,122,1489,1367
4647,1,0,24,0,-24
4648,1,1,211,1688,1477
4649,1,1,158,1394,1236
4650,1,1,274,1268,994
4651,0,0,29,0,-29
4652,0,0,4,0,-4
4653,1,1,37,1871,1834
4654,1,1,489,1727,1238
4655,0,0,35,0,-35
4656,0,0,102,0,-102
4657,1,1,725,1544,819
4658,1,0,42,0,-42
4659,1,0,55,0,-55
4660,1,0,181,0,-181
4661,1,0,35,0,-35
4662,1,1,1354,1564,210
4663,1,1,290,1312,1022
4664,1,1,338,1299,961
4665,1,0,95,0,-95
4666,0,0,46,0,-46
4667,0,0,50,0,-50
4668,0,0,68,0,-68
4669,1,0,42,0,-42
4670,0,0,17,0,-17
4671,0,0,13,0,-13
4672,0,0,34,0,-34
4673,1,1,239,1275,1036
4674,0,0,52,0,-52
4675,0,0,2,0,-2
4676,0,0,43,0,-43
4677,1,1,571,1626,1055
4678,1,0,2,0,-2
4679,0,0,106,0,-106
4680,1,1,81,2604,2523
4681,0,0,7,0,-7
4682,0,0,4,0,-4
4683,1,1,621,1297,676
4684,0,0,108,0,-108
4685,0,0,18,0,-18
4686,1,0,84,0,-84
4687,0,0,45,0,-45
4688,0,0,55,0,-55
4689,0,0,72,0,-72
4690,0,0,19,0,-19
4691,0,0,14,0,-14
4692,1,0,53,0,-53
4693,0,0,50,0,-50
4694,0,0,3,0,-3
4695,1,1,483,1259,776
4696,1,1,108,1289,1181
4697,0,0,63,0,-63
4698,1,1,105,1310,1205
4699,0,0,115,0,-115
4700,0,0,11,0,-11
4701,1,1,68,1463,1395
4702,1,1,526,1752,1226
4703,0,0,26,0,-26
4704,0,0,19,0,-19
4705,1,0,4,0,-4
4706,1,0,39,0,-39
4707,1,0,74,0,-74
4708,1,1,76,1412,1336
4709,1,1,1043,1340,297
4710,1,1,558,1955,1397
4711,1,0,21,0,-21
4712,1,0,31,0,-31
4713,1,1,323,2166,1843
4714,1,0,78,0,-78
4715,0,0,18,0,-18
4716,1,0,22,0,-22
4717,0,0,24,0,-24
4718,0,0,45,0,-45
4719,0,0,35,0,-35
4720,1,1,229,1943,1714
4721,1,0,43,0,-43
4722,1,1,655,1750,1095
4723,1,0,98,0,-98
4724,1,1,229,1399,1170
4725,0,0,20,0,-20
4726,1,0,8,0,-8
4727,1,0,6,0,-6
4728,0,0,99,0,-99
4729,1,0,32,0,-32
4730,1,1,386,1610,1224
4731,1,0,73,0,-73
4732,1,1,165,1324,1159
4733,0,0,27,0,-27
4734,0,0,21,0,-21
4735,1,1,433,1276,843
4736,1,0,58,0,-58
4737,1,1,1726,1279,-447
4738,1,1,454,1747,1293
4739,1,0,65,0,-65
4740,1,1,495,1347,852
4741,1,1,1547,1250,-297
4742,0,0,42,0,-42
4743,1,0,125,0,-125
4744,1,1,514,1280,766
4745,1,1,545,1727,1182
4746,1,1,109,1248,1139
4747,0,0,48,0,-48
4748,1,0,119,0,-119
4749,1,0,29,0,-29
4750,1,0,2,0,-2
4751,1,1,1085,2154,1069
4752,1,1,352,1330,978
4753,0,0,30,0,-30
4754,0,0,38,0,-38
4755,1,1,36,1270,1234
4756,0,0,95,0,-95
4757,0,0,7,0,-7
4758,0,0,25,0,-25
4759,0,0,14,0,-14
4760,0,0,20,0,-20
4761,0,0,64,0,-64
4762,0,0,89,0,-89
4763,1,1,352,1823,1471
4764,1,0,46,0,-46
4765,0,0,30,0,-30
4766,1,1,246,1704,1458
4767,0,0,124,0,-124
4768,1,0,89,0,-89
4769,0,0,1,0,-1
4770,0,0,25,0,-25
4771,1,1,186,1582,1396
4772,1,1,60,3953,3893
4773,1,1,208,1325,1117
4774,1,1,893,2531,1638
4775,1,1,341,1252,911
4776,1,0,20,0,-20
4777,1,1,39,1347,1308
4778,1,1,1359,1296,-63
4779,0,0,13,0,-13
4780,1,0,0,0,0
4781,1,0,17,0,-17
4782,1,0,9,0,-9
4783,1,1,376,1393,1017
4784,1,1,1598,2370,772
4785,1,0,1,0,-1
4786,0,0,33,0,-33
4787,0,0,149,0,-149
4788,0,0,178,0,-178
4789,0,0,40,0,-40
4790,1,1,591,1518,927
4791,0,0,161,0,-161
4792,0,0,0,0,0
4793,1,0,92,0,-92
4794,1,1,415,2542,2127
4795,1,0,19,0,-19
4796,1,1,262,1289,1027
4797,0,0,5,0,-5
4798,0,0,35,0,-35
4799,0,0,165,0,-165
4800,1,0,92,0,-92
4801,1,1,372,1417,1045
4802,1,1,1351,2384,1033
4803,1,1,352,1575,1223
4804,1,1,1429,1400,-29
4805,0,0,13,0,-13
4806,0,0,82,0,-82
4807,1,1,794,1278,484
4808,1,1,307,1696,1389
4809,1,0,112,0,-112
4810,1,1,457,2768,2311
4811,1,1,91,4844,4753
4812,1,1,567,1402,835
4813,1,1,40,1739,1699
4814,1,0,5,0,-5
4815,1,0,6,0,-6
4816,0,0,55,0,-55
4817,0,0,9,0,-9
4818,0,0,27,0,-27
4819,0,0,72,0,-72
4820,0,0,34,0,-34
4821,0,0,14,0,-14
4822,1,1,1063,2343,1280
4823,1,1,236,1421,1185
4824,0,0,3,0,-3
4825,1,0,54,0,-54
4826,1,1,351,1404,1053
4827,1,1,244,2246,2002
4828,1,0,21,0,-21
4829,1,0,44,0,-44
4830,1,0,26,0,-26
4831,1,1,31,1351,1320
4832,1,0,13,0,-13
4833,0,0,0,0,0
4834,1,0,43,0,-43
4835,1,0,3,0,-3
4836,1,1,525,2148,1623
4837,1,1,1505,1325,-180
4838,1,1,1523,1302,-221
4839,1,0,29,0,-29
4840,0,0,34,0,-34
4841,1,0,46,0,-46
4842,0,0,1,0,-1
4843,1,1,726,1440,714
4844,0,0,4,0,-4
4845,1,1,540,1318,778
4846,0,0,0,0,0
4847,1,1,1614,1387,-227
4848,0,0,11,0,-11
4849,1,0,116,0,-116
4850,0,0,46,0,-46
4851,0,0,18,0,-18
4852,1,1,375,1831,1456
4853,1,1,170,4088,3918
4854,1,0,28,0,-28
4855,0,0,51,0,-51
4856,1,0,16,0,-16
4857,1,1,399,1736,1337
4858,1,1,1785,2010,225
4859,1,0,3,0,-3
4860,1,0,21,0,-21
4861,1,0,21,0,-21
4862,0,0,22,0,-22
4863,1,1,1978,1334,-644
4864,1,1,1644,1379,-265
4865,1,0,70,0,-70
4866,1,1,608,1411,803
4867,1,1,690,1236,546
4868,0,0,159,0,-159
4869,0,0,51,0,-51
4870,1,0,42,0,-42
4871,0,0,6,0,-6
4872,0,0,94,0,-94
4873,0,0,27,0,-27
4874,1,1,885,1331,446
4875,0,0,115,0,-115
4876,1,0,35,0,-35
4877,1,1,511,1437,926
4878,0,0,23,0,-23
4879,1,0,2,0,-2
4880,1,0,5,0,-5
4881,1,0,14,0,-14
4882,0,0,1,0,-1
4883,1,1,341,3276,2935
4884,0,0,120,0,-120
4885,1,0,4,0,-4
4886,0,0,18,0,-18
4887,1,1,216,1712,1496
4888,1,1,340,1421,1081
4889,0,0,22,0,-22
4890,0,0,1,0,-1
4891,0,0,11,0,-11
4892,1,0,37,0,-37
4893,1,0,88,0,-88
4894,0,0,82,0,-82
4895,1,0,108,0,-108
4896,0,0,55,0,-55
4897,1,0,138,0,-138
4898,0,0,158,0,-158
4899,1,1,482,1554,1072
4900,1,1,504,1268,764
4901,0,0,24,0,-24
4902,1,0,51,0,-51
4903,1,0,91,0,-91
4904,1,0,30,0,-30
4905,0,0,0,0,0
4906,0,0,9,0,-9
4907,0,0,186,0,-186
4908,1,1,19,1529,1510
4909,1,1,237,1279,1042
4910,0,0,62,0,-62
4911,1,1,467,1284,817
4912,1,1,1090,1501,411
4913,0,0,89,0,-89
4914,0,0,21,0,-21
4915,1,0,25,0,-25
4916,0,0,21,0,-21
4917,1,0,37,0,-37
4918,0,0,25,0,-25
4919,1,1,2175,1274,-901
4920,0,0,2,0,-2
4921,0,0,3,0,-3
4922,1,1,201,1287,1086
4923,0,0,7,0,-7
4924,1,1,809,1606,797
4925,1,1,175,1445,1270
4926,1,1,195,2928,2733
4927,1,1,246,1997,1751
4928,1,0,17,0,-17
4929,1,0,8,0,-8
4930,0,0,104,0,-104
4931,1,0,44,0,-44
4932,0,0,2,0,-2
4933,1,1,244,2249,2005
4934,0,0,76,0,-76
4935,1,1,16,1236,1220
4936,1,0,30,0,-30
4937,1,0,104,0,-104
4938,0,0,0,0,0
4939,1,0,11,0,-11
4940,0,0,32,0,-32
4941,0,0,115,0,-115
4942,1,1,556,1330,774
4943,0,0,42,0,-42
4944,0,0,45,0,-45
4945,0,0,401,0,-401
4946,0,0,1,0,-1
4947,0,0,20,0,-20
4948,1,1,500,1525,1025
4949,0,0,30,0,-30
4950,1,1,308,2486,2178
4951,0,0,62,0,-62
4952,1,1,43,1333,1290
4953,1,0,49,0,-49
4954,0,0,154,0,-154
4955,1,1,552,1418,866
4956,0,0,21,0,-21
4957,1,0,21,0,-21
4958,1,1,131,2838,2707
4959,1,1,60,1763,1703
4960,1,1,768,1293,525
4961,0,0,89,0,-89
4962,1,0,10,0,-10
4963,0,0,10,0,-10
4964,1,0,194,0,-194
4965,1,0,111,0,-111
4966,0,0,20,0,-20
4967,1,1,555,1484,929
4968,0,0,1,0,-1
4969,1,0,22,0,-22
