ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
3992,1,0,248,0,-248
3993,1,1,250,1405,1155
3994,1,1,142,1378,1236
3995,1,1,777,1995,1218
3996,1,1,1578,1325,-253
3997,1,1,553,4287,3734
3998,1,1,466,1718,1252
3999,1,0,26,0,-26
4000,0,0,35,0,-35
4001,1,1,332,1257,925
4002,0,0,30,0,-30
4003,0,0,19,0,-19
4004,0,0,0,0,0
4005,0,0,7,0,-7
4006,0,0,15,0,-15
4007,1,0,60,0,-60
4008,0,0,4,0,-4
4009,0,0,4,0,-4
4010,1,0,20,0,-20
4011,1,1,359,1267,908
4012,0,0,2,0,-2
4013,1,1,188,1487,1299
4014,1,1,49,1662,1613
4015,0,0,26,0,-26
4016,1,0,20,0,-20
4017,1,1,727,1402,675
4018,1,1,870,2185,1315
4019,0,0,80,0,-80
4020,0,0,77,0,-77
4021,0,0,67,0,-67
4022,0,0,31,0,-31
4023,0,0,75,0,-75
4024,1,1,116,3105,2989
4025,0,0,16,0,-16
4026,1,1,646,1666,1020
4027,1,1,139,1265,1126
4028,1,1,98,1305,1207
4029,1,1,272,2415,2143
4030,1,1,293,1518,1225
4031,1,0,40,0,-40
4032,1,0,4,0,-4
4033,1,0,27,0,-27
4034,1,0,29,0,-29
4035,1,1,661,1214,553
4036,0,0,11,0,-11
4037,0,0,10,0,-10
4038,0,0,3,0,-3
4039,0,0,54,0,-54
4040,0,0,207,0,-207
4041,1,1,153,1565,1412
4042,1,1,873,1486,613
4043,0,0,21,0,-21
4044,1,1,416,1722,1306
4045,0,0,56,0,-56
4046,1,1,110,1261,1151
4047,1,0,8,0,-8
4048,1,1,2295,1561,-734
4049,0,0,42,0,-42
4050,1,0,58,0,-58
4051,0,0,62,0,-62
4052,1,0,40,0,-40
4053,1,0,2,0,-2
4054,0,0,112,0,-112
4055,0,0,96,0,-96
4056,1,0,4,0,-4
4057,0,0,20,0,-20
4058,1,0,2,0,-2
4059,0,0,108,0,-108
4060,0,0,16,0,-16
4061,1,1,65,1490,1425
4062,1,1,382,1246,864
4063,0,0,48,0,-48
4064,0,0,43,0,-43
4065,1,0,25,0,-25
4066,0,0,60,0,-60
4067,1,1,224,1335,1111
4068,0,0,55,0,-55
4069,0,0,74,0,-74
4070,1,0,44,0,-44
4071,1,1,159,1353,1194
4072,1,1,254,2827,2573
4073,0,0,5,0,-5
4074,1,0,34,0,-34
4075,0,0,57,0,-57
4076,1,0,65,0,-65
4077,1,1,702,1354,652
4078,1,0,98,0,-98
4079,0,0,70,0,-70
4080,0,0,4,0,-4
4081,1,1,97,1208,1111
4082,0,0,174,0,-174
4083,1,1,902,1272,370
4084,1,0,56,0,-56
4085,1,1,686,1450,764
4086,0,0,10,0,-10
4087,0,0,51,0,-51
4088,1,1,387,1377,990
4089,0,0,8,0,-8
4090,1,1,171,1401,1230
4091,0,0,1,0,-1
4092,0,0,58,0,-58
4093,1,0,42,0,-42
4094,0,0,100,0,-100
4095,1,0,26,0,-26
4096,0,0,73,0,-73
4097,1,1,1186,1855,669
4098,0,0,23,0,-23
4099,1,0,140,0,-140
4100,1,1,425,1251,826
4101,1,0,1,0,-1
4102,1,0,5,0,-5
4103,0,0,106,0,-106
4104,1,1,232,1504,1272
4105,0,0,41,0,-41
4106,1,0,0,0,0
4107,1,1,396,1666,1270
4108,1,0,22,0,-22
4109,1,1,202,1352,1150
4110,1,0,39,0,-39
4111,1,0,164,0,-164
4112,0,0,19,0,-19
4113,1,0,52,0,-52
4114,0,0,60,0,-60
4115,1,0,39,0,-39
4116,1,1,48,1534,1486
4117,1,1,329,1290,961
4118,1,1,304,1210,906
4119,1,1,309,1622,1313
4120,1,0,24,0,-24
4121,1,1,256,1398,1142
4122,1,1,1509,1644,135
4123,1,1,146,1381,1235
4124,0,0,1,0,-1
4125,0,0,0,0,0
4126,0,0,42,0,-42
4127,0,0,43,0,-43
4128,1,1,277,1374,1097
4129,1,1,1933,1367,-566
4130,1,1,2471,1457,-1014
4131,1,1,135,1237,1102
4132,1,1,297,1894,1597
4133,0,0,58,0,-58
4134,1,1,265,1272,1007
4135,1,0,19,0,-19
4136,1,0,18,0,-18
4137,0,0,27,0,-27
4138,1,1,465,1352,887
4139,1,1,762,1300,538
4140,0,0,61,0,-61
4141,1,1,812,1300,488
4142,1,0,92,0,-92
4143,1,0,25,0,-25
4144,1,0,8,0,-8
4145,1,1,1487,1241,-246
4146,0,0,115,0,-115
4147,1,0,10,0,-10
4148,1,0,52,0,-52
4149,0,0,110,0,-110
4150,1,0,36,0,-36
4151,1,0,20,0,-20
4152,1,0,364,0,-364
4153,1,0,7,0,-7
4154,1,1,680,1283,603
4155,1,0,23,0,-23
4156,0,0,75,0,-75
4157,0,0,21,0,-21
4158,1,1,1426,1821,395
4159,1,0,190,0,-190
4160,0,0,37,0,-37
4161,1,1,447,1546,1099
4162,0,0,80,0,-80
4163,1,1,869,1417,548
4164,0,0,126,0,-126
4165,1,0,16,0,-16
4166,1,1,724,2665,1941
4167,1,0,0,0,0
4168,1,0,52,0,-52
4169,0,0,13,0,-13
4170,1,0,4,0,-4
4171,1,1,79,1386,1307
4172,1,1,390,1655,1265
4173,0,0,29,0,-29
4174,1,0,130,0,-130
4175,0,0,0,0,0
4176,1,0,24,0,-24
4177,0,0,0,0,0
4178,1,0,23,0,-23
4179,0,0,71,0,-71
4180,1,0,27,0,-27
4181,1,1,680,1525,845
4182,0,0,25,0,-25
4183,0,0,50,0,-50
4184,0,0,77,0,-77
4185,1,1,826,1423,597
4186,0,0,30,0,-30
4187,1,1,246,1220,974
4188,1,0,26,0,-26
4189,0,0,74,0,-74
4190,1,0,17,0,-17
4191,1,0,138,0,-138
4192,0,0,133,0,-133
4193,1,1,866,1221,355
4194,0,0,197,0,-197
4195,1,0,38,0,-38
4196,0,0,34,0,-34
4197,1,1,341,1288,947
4198,0,0,9,0,-9
4199,1,0,47,0,-47
4200,1,1,715,3451,2736
4201,1,1,352,1429,1077
4202,0,0,4,0,-4
4203,1,1,98,1497,1399
4204,0,0,136,0,-136
4205,1,0,148,0,-148
4206,0,0,11,0,-11
4207,0,0,32,0,-32
4208,1,0,50,0,-50
4209,0,0,85,0,-85
4210,1,1,188,1418,1230
4211,1,1,392,1247,855
4212,1,0,8,0,-8
4213,0,0,9,0,-9
4214,0,0,54,0,-54
4215,1,1,177,1666,1489
4216,1,0,14,0,-14
4217,1,0,1,0,-1
4218,0,0,43,0,-43
4219,0,0,50,0,-50
4220,1,0,72,0,-72
4221,1,0,98,0,-98
4222,1,1,200,2059,1859
4223,0,0,5,0,-5
4224,1,0,46,0,-46
4225,1,0,41,0,-41
4226,1,0,186,0,-186
4227,1,0,14,0,-14
4228,0,0,18,0,-18
4229,1,0,97,0,-97
4230,1,1,126,1444,1318
4231,1,0,119,0,-119
4232,1,0,69,0,-69
4233,1,1,221,1336,1115
4234,1,1,981,1922,941
4235,1,1,234,1616,1382
4236,0,0,46,0,-46
4237,1,1,77,1660,1583
4238,0,0,12,0,-12
4239,1,1,142,1689,1547
4240,0,0,115,0,-115
4241,1,1,23,1610,1587
4242,0,0,99,0,-99
4243,0,0,49,0,-49
4244,0,0,52,0,-52
4245,1,0,61,0,-61
4246,0,0,66,0,-66
4247,1,1,42,1379,1337
4248,0,0,56,0,-56
4249,0,0,29,0,-29
4250,1,0,164,0,-164
4251,0,0,68,0,-68
4252,1,1,122,1379,1257
4253,1,1,259,1420,1161
4254,1,0,96,0,-96
4255,0,0,9,0,-9
4256,0,0,102,0,-102
4257,1,0,8,0,-8
4258,1,0,22,0,-22
4259,0,0,39,0,-39
4260,1,0,24,0,-24
4261,0,0,15,0,-15
4262,1,1,816,1295,479
4263,0,0,101,0,-101
4264,0,0,28,0,-28
4265,1,1,998,1490,492
4266,0,0,32,0,-32
4267,0,0,114,0,-114
4268,0,0,5,0,-5
4269,0,0,53,0,-53
4270,0,0,8,0,-8
4271,0,0,17,0,-17
4272,1,1,136,1450,1314
4273,1,0,2,0,-2
4274,0,0,39,0,-39
4275,0,0,21,0,-21
4276,1,0,61,0,-61
4277,1,1,331,1490,1159
4278,1,1,296,1490,1194
4279,1,0,47,0,-47
4280,0,0,15,0,-15
4281,0,0,38,0,-38
4282,0,0,44,0,-44
4283,1,0,7,0,-7
4284,0,0,6,0,-6
4285,1,0,25,0,-25
4286,0,0,29,0,-29
4287,1,0,22,0,-22
4288,0,0,24,0,-24
4289,0,0,71,0,-71
4290,1,0,0,0,0
4291,1,1,444,1309,865
4292,1,1,445,1211,766
4293,0,0,31,0,-31
4294,1,1,349,1918,1569
4295,0,0,6,0,-6
4296,0,0,1,0,-1
4297,1,0,26,0,-26
4298,1,1,84,1335,1251
4299,0,0,16,0,-16
4300,0,0,19,0,-19
4301,0,0,26,0,-26
4302,0,0,62,0,-62
4303,1,0,90,0,-90
4304,1,1,52,1650,1598
4305,1,1,1331,1218,-113
4306,1,1,28,2447,2419
4307,1,0,0,0,0
4308,1,0,3,0,-3
4309,0,0,2,0,-2
4310,1,0,12,0,-12
4311,0,0,27,0,-27
4312,1,1,1101,1526,425
4313,0,0,16,0,-16
4314,1,0,133,0,-133
4315,0,0,11,0,-11
4316,0,0,27,0,-27
4317,1,1,1056,1216,160
4318,1,0,0,0,0
4319,0,0,26,0,-26
4320,1,1,708,1781,1073
4321,0,0,3,0,-3
4322,1,0,11,0,-11
4323,1,1,49,1616,1567
4324,0,0,34,0,-34
4325,1,0,99,0,-99
4326,1,1,58,2109,2051
4327,1,1,102,1510,1408
4328,0,0,99,0,-99
4329,1,0,42,0,-42
4330,1,1,471,1981,1510
4331,1,0,28,0,-28
4332,1,1,109,1562,1453
4333,1,1,667,2380,1713
4334,0,0,41,0,-41
4335,0,0,77,0,-77
4336,0,0,19,0,-19
4337,1,1,113,2683,2570
4338,0,0,142,0,-142
4339,1,1,491,1685,1194
4340,1,0,32,0,-32
4341,0,0,34,0,-34
4342,1,1,335,1362,1027
4343,1,0,13,0,-13
4344,1,1,1165,2750,1585
4345,0,0,42,0,-42
4346,0,0,43,0,-43
4347,0,0,76,0,-76
4348,0,0,29,0,-29
4349,0,0,9,0,-9
4350,0,0,108,0,-108
4351,1,1,575,1236,661
4352,0,0,27,0,-27
4353,1,1,291,1231,940
4354,0,0,48,0,-48
4355,1,0,14,0,-14
4356,1,0,2,0,-2
4357,1,1,748,1351,603
4358,1,0,252,0,-252
4359,1,1,237,1615,1378
4360,0,0,3,0,-3
4361,1,1,75,1754,1679
4362,1,0,18,0,-18
4363,0,0,31,0,-31
4364,1,0,18,0,-18
4365,1,1,489,1453,964
4366,1,1,760,1759,999
4367,1,0,47,0,-47
4368,1,1,341,1471,1130
4369,0,0,36,0,-36
4370,0,0,37,0,-37
4371,1,0,13,0,-13
4372,1,1,804,1597,793
4373,1,0,2,0,-2
4374,1,0,3,0,-3
4375,0,0,61,0,-61
4376,0,0,183,0,-183
4377,0,0,50,0,-50
4378,1,0,23,0,-23
4379,1,1,336,1218,882
4380,0,0,79,0,-79
4381,0,0,7,0,-7
4382,1,1,416,2250,1834
4383,1,0,62,0,-62
4384,1,0,62,0,-62
4385,0,0,54,0,-54
4386,1,1,2059,1271,-788
4387,1,1,172,1277,1105
4388,0,0,173,0,-173
4389,1,1,490,2090,1600
4390,0,0,11,0,-11
4391,1,0,109,0,-109
4392,0,0,37,0,-37
4393,0,0,2,0,-2
4394,0,0,5,0,-5
4395,0,0,123,0,-123
4396,0,0,20,0,-20
4397,1,0,30,0,-30
4398,1,0,63,0,-63
4399,1,1,373,2837,2464
4400,1,0,52,0,-52
4401,1,1,316,1606,1290
4402,1,1,1338,1444,106
4403,0,0,49,0,-49
4404,1,1,476,1828,1352
4405,1,1,418,1252,834
4406,0,0,80,0,-80
4407,1,0,54,0,-54
4408,1,0,10,0,-10
4409,0,0,19,0,-19
4410,1,1,72,1653,1581
4411,1,0,15,0,-15
4412,0,0,110,0,-110
4413,1,1,252,1266,1014
4414,0,0,7,0,-7
4415,1,0,79,0,-79
4416,1,1,579,1382,803
4417,0,0,36,0,-36
4418,1,1,555,1302,747
4419,1,1,570,1573,1003
4420,0,0,25,0,-25
4421,0,0,152,0,-152
4422,0,0,12,0,-12
4423,1,0,55,0,-55
4424,1,1,219,1219,1000
4425,1,1,75,1483,1408
4426,1,1,146,1352,1206
4427,1,0,52,0,-52
4428,0,0,89,0,-89
4429,1,0,12,0,-12
4430,0,0,26,0,-26
4431,1,0,32,0,-32
4432,0,0,13,0,-13
4433,0,0,179,0,-179
4434,0,0,150,0,-150
4435,1,1,108,2146,2038
4436,1,1,435,1372,937
4437,1,0,2,0,-2
4438,1,1,402,1283,881
4439,1,0,48,0,-48
4440,0,0,4,0,-4
4441,1,0,53,0,-53
4442,1,0,9,0,-9
4443,1,1,1335,1244,-91
4444,1,1,221,1401,1180
4445,1,1,340,2071,1731
4446,0,0,22,0,-22
4447,1,0,7,0,-7
4448,0,0,66,0,-66
4449,1,1,547,1359,812
4450,1,0,14,0,-14
4451,1,0,179,0,-179
4452,1,0,20,0,-20
4453,0,0,67,0,-67
4454,1,1,511,1779,1268
4455,1,0,0,0,0
4456,1,0,21,0,-21
4457,0,0,41,0,-41
4458,1,0,20,0,-20
4459,0,0,7,0,-7
4460,0,0,68,0,-68
4461,0,0,61,0,-61
4462,0,0,65,0,-65
4463,1,0,29,0,-29
4464,1,1,1198,1583,385
4465,1,1,19,1266,1247
4466,1,1,784,1310,526
4467,1,1,506,2428,1922
4468,0,0,63,0,-63
4469,1,0,48,0,-48
4470,1,0,40,0,-40
4471,0,0,6,0,-6
4472,0,0,6,0,-6
4473,1,1,742,1601,859
4474,0,0,94,0,-94
4475,1,1,272,1409,1137
4476,0,0,86,0,-86
4477,1,1,861,2229,1368
4478,1,1,592,1314,722
4479,0,0,35,0,-35
4480,1,0,144,0,-144
4481,0,0,65,0,-65
4482,0,0,128,0,-128
4483,1,1,2571,1337,-1234
4484,0,0,24,0,-24
4485,0,0,13,0,-13
4486,1,0,37,0,-37
4487,1,0,46,0,-46
4488,0,0,21,0,-21
4489,1,0,12,0,-12
4490,1,1,819,1481,662
4491,1,0,58,0,-58
4492,0,0,32,0,-32
4493,0,0,30,0,-30
4494,1,0,15,0,-15
4495,0,0,74,0,-74
4496,0,0,28,0,-28
4497,1,1,358,1605,1247
4498,1,0,36,0,-36
4499,0,0,77,0,-77
4500,1,1,152,1377,1225
4501,0,0,23,0,-23
4502,1,0,14,0,-14
4503,0,0,107,0,-107
4504,1,1,151,1291,1140
4505,0,0,28,0,-28
4506,1,1,581,2146,1565
4507,1,0,35,0,-35
4508,1,0,40,0,-40
4509,0,0,33,0,-33
4510,1,0,98,0,-98
4511,1,0,32,0,-32
4512,1,1,92,1569,1477
4513,1,0,18,0,-18
4514,0,0,7,0,-7
4515,0,0,51,0,-51
4516,1,1,182,1222,1040
4517,0,0,51,0,-51
4518,0,0,65,0,-65
4519,1,0,2,0,-2
4520,0,0,14,0,-14
4521,0,0,8,0,-8
4522,0,0,13,0,-13
4523,1,0,73,0,-73
4524,0,0,16,0,-16
4525,1,0,65,0,-65
4526,0,0,95,0,-95
4527,1,0,40,0,-40
4528,1,1,421,1239,818
4529,0,0,10,0,-10
4530,0,0,0,0,0
4531,1,0,39,0,-39
4532,0,0,39,0,-39
4533,0,0,8,0,-8
4534,1,1,165,1301,1136
4535,0,0,127,0,-127
4536,0,0,16,0,-16
4537,1,1,380,1272,892
4538,1,1,607,1834,1227
4539,1,0,67,0,-67
4540,1,1,261,1290,1029
4541,1,1,810,4313,3503
4542,1,1,342,1274,932
4543,1,0,49,0,-49
4544,1,0,55,0,-55
4545,1,1,682,1250,568
4546,1,1,309,1388,1079
4547,1,0,134,0,-134
4548,0,0,45,0,-45
4549,1,1,477,1304,827
4550,0,0,66,0,-66
4551,0,0,58,0,-58
4552,0,0,3,0,-3
4553,0,0,18,0,-18
4554,1,0,95,0,-95
4555,1,0,115,0,-115
4556,1,1,633,1686,1053
4557,0,0,54,0,-54
4558,1,1,13,1211,1198
4559,1,1,813,1306,493
4560,1,0,0,0,0
4561,1,0,14,0,-14
4562,1,1,221,1336,1115
4563,1,0,23,0,-23
4564,1,1,654,1867,1213
4565,1,0,14,0,-14
4566,1,1,31,1433,1402
4567,1,0,1,0,-1
4568,1,1,1047,1414,367
4569,1,1,858,2699,1841
4570,1,1,1055,1728,673
4571,1,0,1,0,-1
4572,0,0,190,0,-190
4573,1,1,299,1899,1600
4574,1,0,195,0,-195
4575,0,0,101,0,-101
4576,0,0,67,0,-67
4577,0,0,10,0,-10
4578,1,0,27,0,-27
4579,1,0,17,0,-17
4580,0,0,37,0,-37
4581,1,1,111,1247,1136
4582,1,0,57,0,-57
4583,0,0,31,0,-31
4584,1,1,1150,1359,209
4585,1,0,57,0,-57
4586,0,0,10,0,-10
4587,0,0,40,0,-40
4588,1,1,302,1633,1331
4589,1,1,745,2476,1731
4590,1,0,27,0,-27
4591,1,1,744,1504,760
4592,1,0,83,0,-83
4593,0,0,3,0,-3
4594,0,0,107,0,-107
4595,0,0,3,0,-3
4596,0,0,14,0,-14
4597,1,1,230,1610,1380
4598,0,0,18,0,-18
4599,0,0,9,0,-9
4600,1,0,33,0,-33
4601,1,0,82,0,-82
4602,1,0,246,0,-246
4603,1,1,337,1907,1570
4604,0,0,223,0,-223
4605,1,0,17,0,-17
4606,0,0,8,0,-8
4607,1,1,1045,1451,406
4608,1,1,290,2623,2333
4609,0,0,22,0,-22
4610,1,0,70,0,-70
4611,1,1,101,1436,1335
4612,0,0,1,0,-1
4613,0,0,10,0,-10
4614,0,0,2,0,-2
4615,0,0,29,0,-29
4616,0,0,8,0,-8
4617,1,1,371,1303,932
4618,0,0,33,0,-33
4619,1,1,671,1291,620
4620,0,0,2,0,-2
4621,1,1,225,1935,1710
4622,0,0,87,0,-87
4623,0,0,3,0,-3
4624,1,1,1541,1407,-134
4625,0,0,19,0,-19
4626,0,0,3,0,-3
4627,1,1,244,1344,1100
4628,0,0,28,0,-28
4629,0,0,50,0,-50
4630,0,0,127,0,-127
4631,0,0,2,0,-2
4632,0,0,61,0,-61
4633,0,0,27,0,-27
4634,1,0,23,0,-23
4635,0,0,39,0,-39
4636,1,1,120,1225,1105
4637,1,0,45,0,-45
4638,1,0,10,0,-10
4639,0,0,122,0,-122
4640,0,0,6,0,-6
4641,0,0,64,0,-64
4642,0,0,51,0,-51
4643,1,1,1289,1819,530
4644,1,1,198,1404,1206
4645,1,0,107,0,-107
4646,0,0,71,0,-71
4647,0,0,54,0,-54
4648,1,1,167,1208,1041
4649,1,0,14,0,-14
4650,1,1,224,1299,1075
4651,1,1,1040,1872,832
4652,0,0,48,0,-48
4653,1,0,31,0,-31
4654,0,0,3,0,-3
4655,0,0,88,0,-88
4656,1,1,320,1589,1269
4657,0,0,145,0,-145
4658,0,0,8,0,-8
4659,0,0,192,0,-192
4660,0,0,219,0,-219
4661,1,0,24,0,-24
4662,0,0,68,0,-68
4663,0,0,5,0,-5
4664,1,1,260,1627,1367
4665,1,0,5,0,-5
4666,1,1,234,1592,1358
4667,1,1,143,7522,7379
4668,0,0,41,0,-41
4669,0,0,7,0,-7
4670,1,1,330,1212,882
4671,1,1,1270,1598,328
4672,1,0,60,0,-60
4673,0,0,10,0,-10
4674,1,1,1447,1332,-115
4675,0,0,66,0,-66
4676,0,0,42,0,-42
4677,0,0,66,0,-66
4678,1,0,30,0,-30
4679,0,0,90,0,-90
4680,1,0,57,0,-57
4681,0,0,57,0,-57
4682,0,0,27,0,-27
4683,0,0,7,0,-7
4684,1,1,320,1797,1477
4685,0,0,4,0,-4
4686,0,0,6,0,-6
4687,0,0,13,0,-13
4688,0,0,2,0,-2
4689,1,0,119,0,-119
4690,0,0,8,0,-8
4691,1,0,10,0,-10
4692,1,0,58,0,-58
4693,0,0,25,0,-25
4694,1,0,17,0,-17
4695,1,1,571,1704,1133
4696,1,0,44,0,-44
4697,0,0,2,0,-2
4698,1,0,39,0,-39
4699,1,1,151,1234,1083
4700,0,0,18,0,-18
4701,0,0,32,0,-32
4702,0,0,12,0,-12
4703,0,0,113,0,-113
4704,1,1,1179,1399,220
4705,1,1,734,1222,488
4706,1,0,55,0,-55
4707,1,0,1,0,-1
4708,1,1,144,1253,1109
4709,0,0,6,0,-6
4710,1,0,32,0,-32
4711,1,0,92,0,-92
4712,0,0,0,0,0
4713,0,0,5,0,-5
4714,0,0,0,0,0
4715,1,0,13,0,-13
4716,1,0,6,0,-6
4717,0,0,69,0,-69
4718,1,0,7,0,-7
4719,1,1,666,1201,535
4720,1,1,142,1393,1251
4721,0,0,4,0,-4
4722,1,0,47,0,-47
4723,1,0,14,0,-14
4724,0,0,12,0,-12
4725,0,0,21,0,-21
4726,1,1,102,1436,1334
4727,0,0,8,0,-8
4728,1,0,182,0,-182
4729,1,0,20,0,-20
4730,1,0,19,0,-19
4731,0,0,0,0,0
4732,1,0,20,0,-20
4733,1,0,60,0,-60
4734,0,0,88,0,-88
4735,1,0,20,0,-20
4736,0,0,64,0,-64
4737,1,1,724,1325,601
4738,1,1,884,1287,403
4739,1,0,124,0,-124
4740,1,1,385,1281,896
4741,1,1,711,1377,666
4742,1,1,566,1503,937
4743,1,0,5,0,-5
4744,1,0,69,0,-69
4745,1,1,313,1600,1287
4746,1,1,831,1276,445
4747,1,0,26,0,-26
4748,0,0,5,0,-5
4749,0,0,14,0,-14
4750,1,1,35,1533,1498
4751,0,0,126,0,-126
4752,1,0,59,0,-59
4753,1,1,768,3098,2330
4754,0,0,121,0,-121
4755,0,0,9,0,-9
4756,0,0,104,0,-104
4757,0,0,31,0,-31
4758,0,0,5,0,-5
4759,1,0,37,0,-37
4760,1,0,3,0,-3
4761,1,1,1103,1597,494
4762,1,1,1233,1374,141
4763,0,0,37,0,-37
4764,1,1,551,1295,744
4765,0,0,66,0,-66
4766,0,0,129,0,-129
4767,1,1,262,1633,1371
4768,0,0,3,0,-3
4769,0,0,69,0,-69
4770,1,0,5,0,-5
4771,0,0,46,0,-46
4772,1,1,2114,1295,-819
4773,1,1,996,1797,801
4774,1,1,55,1888,1833
4775,1,1,286,1486,1200
4776,1,0,55,0,-55
4777,1,1,1147,1286,139
4778,1,0,49,0,-49
4779,0,0,212,0,-212
4780,1,0,90,0,-90
4781,0,0,59,0,-59
4782,1,1,999,1649,650
4783,0,0,49,0,-49
4784,1,0,134,0,-134
4785,1,1,226,2697,2471
4786,1,0,24,0,-24
4787,1,1,153,1359,1206
4788,0,0,1,0,-1
4789,1,1,1455,1231,-224
4790,1,1,2139,1282,-857
4791,1,1,192,1629,1437
4792,0,0,0,0,0
4793,1,0,1,0,-1
4794,1,0,27,0,-27
4795,0,0,125,0,-125
4796,1,1,1117,1563,446
4797,1,0,60,0,-60
4798,0,0,129,0,-129
4799,1,1,198,1811,1613
4800,1,0,1,0,-1
4801,0,0,22,0,-22
4802,1,1,980,1280,300
4803,0,0,204,0,-204
4804,1,0,109,0,-109
4805,1,0,83,0,-83
4806,0,0,136,0,-136
4807,0,0,123,0,-123
4808,0,0,49,0,-49
4809,1,0,153,0,-153
4810,0,0,43,0,-43
4811,0,0,179,0,-179
4812,0,0,17,0,-17
4813,0,0,21,0,-21
4814,1,0,1,0,-1
4815,0,0,24,0,-24
4816,0,0,73,0,-73
4817,0,0,110,0,-110
4818,0,0,118,0,-118
4819,1,1,918,1219,301
4820,0,0,6,0,-6
4821,1,1,114,1499,1385
4822,1,0,12,0,-12
4823,0,0,2,0,-2
4824,1,1,363,1231,868
4825,0,0,22,0,-22
4826,0,0,55,0,-55
4827,1,0,45,0,-45
4828,1,0,115,0,-115
4829,0,0,3,0,-3
4830,1,0,21,0,-21
4831,1,1,92,1449,1357
4832,0,0,68,0,-68
4833,0,0,14,0,-14
4834,1,0,29,0,-29
4835,1,0,48,0,-48
4836,1,1,1165,1565,400
4837,1,0,49,0,-49
4838,1,0,56,0,-56
4839,1,0,17,0,-17
4840,0,0,5,0,-5
4841,1,0,0,0,0
4842,1,1,471,1203,732
4843,1,0,21,0,-21
4844,1,1,92,1309,1217
4845,1,0,133,0,-133
4846,0,0,58,0,-58
4847,1,1,91,1432,1341
4848,1,0,51,0,-51
4849,1,0,32,0,-32
4850,1,0,17,0,-17
4851,0,0,25,0,-25
4852,1,0,170,0,-170
4853,1,1,1945,1312,-633
4854,1,0,97,0,-97
4855,1,1,129,1264,1135
4856,1,1,535,1442,907
4857,1,0,12,0,-12
4858,1,1,501,1205,704
4859,1,0,72,0,-72
4860,0,0,8,0,-8
4861,0,0,4,0,-4
4862,1,1,2212,1369,-843
4863,1,0,39,0,-39
4864,1,1,754,1439,685
4865,1,1,340,2861,2521
4866,1,1,127,1415,1288
4867,1,0,35,0,-35
4868,1,1,747,1580,833
4869,0,0,86,0,-86
4870,0,0,7,0,-7
4871,0,0,6,0,-6
4872,1,0,13,0,-13
4873,1,1,570,1433,863
4874,1,0,13,0,-13
4875,1,1,110,1353,1243
4876,1,0,35,0,-35
4877,1,1,811,3213,2402
4878,1,0,7,0,-7
4879,1,0,63,0,-63
4880,1,0,93,0,-93
4881,1,0,37,0,-37
4882,1,1,1925,1306,-619
4883,0,0,2,0,-2
4884,1,1,263,1222,959
4885,0,0,51,0,-51
4886,1,1,862,1645,783
4887,1,1,438,3556,3118
4888,1,0,36,0,-36
4889,1,1,911,1210,299
4890,0,0,19,0,-19
4891,1,0,49,0,-49
4892,0,0,66,0,-66
4893,1,0,97,0,-97
4894,0,0,55,0,-55
4895,1,0,96,0,-96
4896,1,0,20,0,-20
4897,1,1,1020,1586,566
4898,0,0,16,0,-16
4899,1,0,80,0,-80
4900,0,0,145,0,-145
4901,1,1,167,1555,1388
4902,1,0,3,0,-3
4903,0,0,54,0,-54
4904,1,0,113,0,-113
4905,0,0,23,0,-23
4906,1,0,101,0,-101
4907,1,0,51,0,-51
4908,0,0,62,0,-62
4909,1,1,1149,1471,322
4910,1,0,12,0,-12
4911,0,0,23,0,-23
4912,0,0,24,0,-24
4913,1,0,11,0,-11
4914,1,1,211,1416,1205
4915,0,0,12,0,-12
4916,1,0,50,0,-50
4917,0,0,5,0,-5
4918,0,0,100,0,-100
4919,1,1,103,1250,1147
4920,0,0,60,0,-60
4921,1,1,419,1268,849
4922,1,0,58,0,-58
4923,1,0,1,0,-1
4924,0,0,90,0,-90
4925,1,0,32,0,-32
4926,0,0,5,0,-5
4927,1,1,257,1607,1350
4928,0,0,13,0,-13
4929,0,0,1,0,-1
4930,1,1,738,1421,683
4931,1,0,4,0,-4
4932,1,0,146,0,-146
4933,0,0,0,0,0
4934,1,0,15,0,-15
4935,0,0,123,0,-123
4936,0,0,29,0,-29
4937,0,0,91,0,-91
4938,0,0,13,0,-13
4939,1,1,349,2184,1835
4940,0,0,91,0,-91
4941,1,1,216,1201,985
4942,0,0,22,0,-22
4943,1,1,466,1376,910
4944,1,1,860,1466,606
4945,1,1,377,2017,1640
4946,1,1,169,1203,1034
4947,0,0,94,0,-94
4948,1,1,256,1419,1163
4949,1,0,82,0,-82
4950,0,0,0,0,0
4951,1,0,51,0,-51
4952,0,0,28,0,-28
4953,1,0,51,0,-51
4954,1,0,69,0,-69
4955,0,0,97,0,-97
4956,0,0,121,0,-121
4957,0,0,35,0,-35
4958,1,1,162,1212,1050
4959,0,0,18,0,-18
4960,1,0,3,0,-3
4961,1,1,627,1690,1063
4962,0,0,8,0,-8
4963,0,0,1,0,-1
4964,1,1,1153,1326,173
4965,1,0,16,0,-16
4966,0,0,29,0,-29
4967,1,1,254,1276,1022
4968,1,0,26,0,-26
4969,1,1,744,1212,468
4970,0,0,22,0,-22
4971,1,1,1768,1282,-486
4972,1,0,42,0,-42
4973,0,0,29,0,-29
